43591;# doc = C:\Users\Александр\Desktop\Olesar\LiveCorpus\Опоздавшие(1)\family.2.txt;;;;;;;;;;;;;;;;;
43592;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44337;;;;;;;;;;;;;;;;;;
44338;;Ну;НУ;PART;PART;;;Торговал ?  Ну … Нет. ;у;Н;;;;;У;НУ;PART;PART
44339;;…;…;PUNCT;;;;;…;;;;;;…;…;…;
44340;;;;;;;;;;;;;;;;;;
44341;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44342;;Нет;НЕТ;INTJ;INTJ;;; Ну … Нет.   В;.;т;е;Н;;;Т;НЕТ.;S;m inan acc sg
44343;;;;;;;;;;;;;;;;;;
44344;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44345;;В;В;PR;PR;;;Нет.   В смысле курами торговал;В;;;;;;В;В;PR;PR
44346;;смысле;СМЫСЛ;S;m inan loc sg;;;  В смысле курами торговал в;е;л;с;ы;м;с;Л;СМЫСЛ;S;m inan loc sg
44347;;курами;КУР;S;f anim ins pl;;; В смысле курами торговал в банках;и;м;а;р;у;к;Р;КУР;S;f anim ins pl
44348;;торговал;ТОРГОВАТЬ;V;ipf praet sg indic m -;;;В смысле курами торговал в банках ?;л;а;в;о;г;р;Ь;ТОРГОВАТЬ;V;ipf praet sg indic m -
44349;;в;В;PR;PR;;;смысле курами торговал в банках ? Банки;в;;;;;;В;В;PR;PR
44350;;банках;БАНК;S;m inan loc pl;;;курами торговал в банках ? Банки к;х;а;к;н;а;б;К;БАНК;S;m inan loc pl
44351;;?;?;PUNCT;;;;;?;;;;;;?;?;?;
44352;;;;;;;;;;;;;;;;;;
44353;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44354;;Банки;БАНКА;S;m inan nom pl;;;в банках ? Банки к это была;и;к;н;а;Б;;А;БАНКА;S;m inan nom pl
44355;;к;К;PR;PR;;;банках ? Банки к это была уже;к;;;;;;К;К;PR;PR
44356;;это;ЭТО;S;n - acc sg;;;? Банки к это была уже эта;о;т;э;;;;О;ЭТО;S;n - acc sg
44357;;была;БЫТЬ;V;ipf praet sg indic f -;;;Банки к это была уже эта –;а;л;ы;б;;;Ь;БЫТЬ;V;ipf praet sg indic f -
44358;;уже;УЖЕ;ADV;-;;;к это была уже эта – тушёнка.;е;ж;у;;;;Е;УЖЕ;ADV;-
44359;;эта;ЭТОТ;A;- nom sg plen f -;;;это была уже эта – тушёнка. ;а;т;э;;;;Т;ЭТОТ;A;- nom sg plen f -
44360;;–;–;PUNCT;;;;;–;;;;;;–;–;–;–
44361;;тушёнка;ТУШЕНКА;S;f inan nom sg;;;уже эта – тушёнка.   ;.;а;к;н;ё;ш;А;ТУШЕНКА.;S;f inan nom sg
44362;;;;;;;;;;;;;;;;;;
44363;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44364;"<span <class=""note"">смеётся</span>";;;;;;;;;;;;;;;;;
44365;;А;А;S;#ИМЯ?;;;   А - а -;А;;;;;;А;А;S;#ИМЯ?
44366;;-;-;PUNCT;;;;;-;;;;;;-;-;-;-
44367;;а;А;S;#ИМЯ?;;; А - а - а .;а;;;;;;А;А;S;#ИМЯ?
44368;;-;-;PUNCT;;;;;-;;;;;;-;-;-;-
44369;;а;А;PART;PART;;;- а - а .  Я;а;;;;;;А;А;PART;PART
44370;;.;.;PUNCT;SENT;;;а - а .  Я думал;.;;;;;;.;.;SENT;SENT
44371;;;;;;;;;;;;;;;;;;
44372;;Я;Я;SPRO;sg 1p - nom;;;а .  Я думал , там;Я;;;;;;Я;Я;SPRO;sg 1p - nom
44373;;думал;ДУМАТЬ;V;ipf praet sg indic m -;;;.  Я думал , там курица;л;а;м;у;д;;Ь;ДУМАТЬ;V;ipf praet sg indic m -
44374;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44375;;там;ТАМ;ADVPRO;-;;;Я думал , там курица в банке.;м;а;т;;;;М;ТАМ;ADV;-
44376;;курица;КУРИЦА;S;f anim nom sg;;;думал , там курица в банке. ;а;ц;и;р;у;к;А;КУРИЦА;S;f anim nom sg
44377;;в;В;PR;PR;;;, там курица в банке.  ;в;;;;;;В;В;PR;PR
44378;;банке;БАНКА;S;m inan loc sg;;;там курица в банке.   Я;.;е;к;н;а;б;К;БАНК.;S;m inan loc sg
44379;;;;;;;;;;;;;;;;;;
44380;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44381;;Я;Я;SPRO;sg 1p - nom;;;банке.   Я имею в виду ,;Я;;;;;;Я;Я;SPRO;sg 1p - nom
44382;;имею;ИМЕТЬ;V;ipf praes sg indic - 1p;;;  Я имею в виду , что;ю;е;м;и;;;Ь;ИМЕТЬ;V;ipf praes sg indic - 1p
44383;;в;В;PR;-;;; Я имею в виду , что я;у;д;и;в;;в;В;в виду;ADV;-
44383;;виду;ВИД;S;inan m loc2 sg;;; Я имею в виду , что я;у;д;и;в;;в;Д;в виду;ADV;-
44384;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44385;;что;ЧТО;CONJ;CONJ;;;имею в виду , что я тушёнку делала;о;т;ч;;;;О;ЧТО;CONJ;CONJ
44386;;я;Я;SPRO;sg 1p - nom;;;в виду , что я тушёнку делала …;я;;;;;;Я;Я;SPRO;sg 1p - nom
44387;;тушёнку;ТУШЕНКА;S;f inan acc sg;;;, что я тушёнку делала … Там;у;к;н;ё;ш;у;А;ТУШЕНКА;S;f inan acc sg
44388;;делала;ДЕЛАТЬ;V;ipf praet sg indic f -;;;что я тушёнку делала … Там ножка;а;л;а;л;е;д;Ь;ДЕЛАТЬ;V;ipf praet sg indic f -
44389;;…;…;PUNCT;;;;;…;;;;;;…;…;…;
44390;;;;;;;;;;;;;;;;;;
44391;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44392;;Там;ТАМ;ADVPRO;-;;;тушёнку делала … Там ножка в банке;м;а;Т;;;;М;ТАМ;ADV;-
44393;;ножка;НОЖКА;S;f inan nom sg;;;делала … Там ножка в банке куриная.;а;к;ж;о;н;;А;НОЖКА;S;f inan nom sg
44394;;в;В;PR;PR;;;… Там ножка в банке куриная. ;в;;;;;;В;В;PR;PR
44395;;банке;БАНКА;S;m inan loc sg;;;Там ножка в банке куриная.  ;е;к;н;а;б;;К;БАНК;S;m inan loc sg
44396;;куриная;КУРИНЫЙ;A;- loc sg plen m -;;;ножка в банке куриная.   Да;.;я;а;н;и;р;Й;КУРИНЫЙ.;A;- loc sg plen m -
44397;;;;;;;;;;;;;;;;;;
44398;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44399;;Да;ДА;PART;PART;;;куриная.   Да - да -;а;Д;;;;;А;ДА;PART;PART
44400;;-;-;PUNCT;;;;;-;;;;;;-;-;-;-
44401;;да;ДА;PART;PART;;; Да - да - да .;а;д;;;;;А;ДА;PART;PART
44402;;-;-;PUNCT;;;;;-;;;;;;-;-;-;-
44403;;да;ДА;PART;PART;;;- да - да .  И;а;д;;;;;А;ДА;PART;PART
44404;;.;.;PUNCT;SENT;;;да - да .  И вот;.;;;;;;.;.;SENT;SENT
44405;;;;;;;;;;;;;;;;;;
44406;;И;И;CONJ;CONJ;;;да .  И вот он вообще;И;;;;;;И;И;CONJ;CONJ
44407;;вот;ВОТ;PART;PART;;;.  И вот он вообще при;т;о;в;;;;Т;ВОТ;PART;PART
44408;;он;ОН;SPRO;sg 3p m nom;;; И вот он вообще при …;н;о;;;;;Н;ОН;SPRO;sg 3p m nom
44409;;вообще;ВООБЩЕ;ADV;-;;;И вот он вообще при … приезжал;е;щ;б;о;о;в;Е;ВООБЩЕ;ADV;-
44410;;при;ПРИ;PR;PR;distinct;;вот он вообще при … приезжал за;и;р;п;;;;И;ПРИ;PR;PR
44411;;…;…;PUNCT;;;;;…;;;;;;…;…;…;…
44412;;приезжал;ПРИЕЗЖАТЬ;V;ipf praet sg indic m -;;;вообще при … приезжал за продуктами .;л;а;ж;з;е;и;Ь;ПРИЕЗЖАТЬ;V;ipf praet sg indic m -
44413;;за;ЗА;PR;PR;;;при … приезжал за продуктами . ;а;з;;;;;А;ЗА;PR;PR
44414;;продуктами;ПРОДУКТ;S;m inan ins pl;;;… приезжал за продуктами .  Яблоки;и;м;а;т;к;у;Т;ПРОДУКТ;S;m inan ins pl
44415;;.;.;PUNCT;SENT;;;приезжал за продуктами .  Яблоки брал;.;;;;;;.;.;SENT;SENT
44416;;;;;;;;;;;;;;;;;;
44417;;Яблоки;ЯБЛОКО;S;n inan nom pl;;;продуктами .  Яблоки брал , там;и;к;о;л;б;Я;О;ЯБЛОКО;S;n inan nom pl
44418;;брал;БРАТЬ;V;ipf praet sg indic m -;;;.  Яблоки брал , там ;л;а;р;б;;;Ь;БРАТЬ;V;ipf praet sg indic m -
44419;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44420;;там;ТАМ;ADVPRO;-;;;Яблоки брал , там  какие-то ;м;а;т;;;;М;ТАМ;ADV;-
44421;"<distinct form=""какие-т"">";;;;;;;;;;;;;;;;;
44422;;какие-то;КАКОЙ-ТО;A;acc pl plen - inan;;;, там  какие-то  закрывашки всякие;о;т;-;е;и;к;О;КАКОЙ-ТО;A;#ИМЯ?
44423;</distinct>;;;;;;;;;;;;;;;;;
44424;;закрывашки;ЗАКРЫВАШКА;S;f anim gen sg;;; какие-то  закрывашки всякие , то есть;и;к;ш;а;в;ы;А;ЗАКРЫВАШКА;S;f anim gen sg
44425;;всякие;ВСЯКИЙ;A;acc pl plen - inan;;;какие-то  закрывашки всякие , то есть чё;е;и;к;я;с;в;Й;ВСЯКИЙ;A;#ИМЯ?
44426;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44427;;то есть;то есть;ADV;-;;;закрывашки всякие , то есть чё было вот;ь;т;с;е;;о;ь;то есть;ADV;-
44428;;чё;ЧЕ;SPRO;n - nonflex nonflex;;;всякие , то есть чё было вот всё;ё;ч;;;;;Е;ЧЕ;S;n - nonflex nonflex
44429;;было;БЫТЬ;V;ipf praet sg indic n -;;;, то есть чё было вот всё это;о;л;ы;б;;;Ь;БЫТЬ;V;ipf praet sg indic n -
44430;;вот;ВОТ;PART;PART;;;то есть чё было вот всё это …;т;о;в;;;;Т;ВОТ;PART;PART
44431;;всё;ВЕСЬ;A;- nom pl plen - -;;;чё было вот всё это … Ну;ё;с;в;;;;Ь;ВЕСЬ;A;- nom pl plen - -
44432;;это;ЭТО;S;n - nom sg;;;было вот всё это … Ну ,;о;т;э;;;;О;ЭТО;S;n - nom sg
44433;;…;…;PUNCT;;;;;…;;;;;;…;…;…;
44434;;;;;;;;;;;;;;;;;;
44435;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44436;;Ну;НУ;PART;PART;;;всё это … Ну , понятно. ;у;Н;;;;;У;НУ;PART;PART
44437;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44438;;понятно;ПОНЯТНО;ADV;-;;;… Ну , понятно.   Всё;.;о;н;т;я;н;О;ПОНЯТНО.;ADV;-
44439;;;;;;;;;;;;;;;;;;
44440;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44441;;Всё;ВСЕ;ADV;-;;;понятно.   Всё мы всё это;ё;с;В;;;;Е;ВСЕ;ADV;-
44442;;мы;МЫ;SPRO;pl 1p - nom;;;  Всё мы всё это отправляли;ы;м;;;;;Ы;МЫ;SPRO;pl 1p - nom
44443;;всё;ВЕСЬ;A;- nom pl plen - -;;; Всё мы всё это отправляли туда;ё;с;в;;;;Ь;ВЕСЬ;A;- nom pl plen - -
44444;;это;ЭТО;S;n inan acc sg;;;Всё мы всё это отправляли туда к;о;т;э;;;;О;ЭТО;S;n inan acc sg
44445;;отправляли;ОТПРАВЛЯТЬ;V;ipf praet pl indic - -;;;мы всё это отправляли туда к нему;и;л;я;л;в;а;Ь;ОТПРАВЛЯТЬ;V;ipf praet pl indic - -
44446;;туда;ТУДА;ADVPRO;-;;;всё это отправляли туда к нему …;а;д;у;т;;;А;ТУДА;ADV;-
44447;;к;К;PR;PR;;;это отправляли туда к нему … А;к;;;;;;К;К;PR;PR
44448;;нему;ОН;SPRO;sg 3p m dat;;;отправляли туда к нему … А папа;у;м;е;н;;;Н;ОН;SPRO;sg 3p m dat
44449;;…;…;PUNCT;;;;;…;;;;;;…;…;…;
44450;;;;;;;;;;;;;;;;;;
44451;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44452;;А;А;CONJ;CONJ;;;к нему … А папа ? Потому что;А;;;;;;А;А;S;#ИМЯ?
44453;;папа;ПАПА;S;m anim nom sg;;;нему … А папа ? Потому что уже;а;п;а;п;;;А;ПАПА;S;m anim nom sg
44454;;?;?;PUNCT;;;;;?;;;;;;?;?;?;
44455;;;;;;;;;;;;;;;;;;
44456;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44457;;Потому что;Потому что;CONJ;CONJ;;;А папа ? Потому что уже Диана была;о;т;ч;;у;м;о;Потому что;CONJ;CONJ
44458;;уже;УЖЕ;ADV;-;;;папа ? Потому что уже Диана была .;е;ж;у;;;;Е;УЖЕ;ADV;-
44459;;Диана;ДИАНА;S;f anim nom sg;;;? Потому что уже Диана была . ;а;н;а;и;Д;;А;ДИАНА;S;f anim nom sg
44460;;была;БЫТЬ;V;ipf praet sg indic f -;;;Потому что уже Диана была .  А;а;л;ы;б;;;Ь;БЫТЬ;V;ipf praet sg indic f -
44461;;.;.;PUNCT;SENT;;;уже Диана была .  А папа;.;;;;;;.;.;SENT;SENT
44462;;;;;;;;;;;;;;;;;;
44463;;А;А;CONJ;CONJ;;;была .  А папа ? ;А;;;;;;А;А;CONJ;CONJ
44464;;папа;ПАПА;S;m anim nom sg;;;.  А папа ?  Папа;а;п;а;п;;;А;ПАПА;S;m anim nom sg
44465;;?;?;PUNCT;SENT;;; А папа ?  Папа ещё;?;;;;;;?;?;SENT;SENT
44466;;;;;;;;;;;;;;;;;;
44467;;Папа;ПАПА;S;m anim nom sg;;;папа ?  Папа ещё в школе;а;п;а;П;;;А;ПАПА;S;m anim nom sg
44468;;ещё;ЕЩЕ;ADV;-;;;?  Папа ещё в школе учился.;ё;щ;е;;;;Е;ЕЩЕ;ADV;-
44469;;в;В;PR;PR;;; Папа ещё в школе учился. ;в;;;;;;В;В;PR;PR
44470;;школе;ШКОЛА;S;f inan loc sg;;;Папа ещё в школе учился.  ;е;л;о;к;ш;;А;ШКОЛА;S;f inan loc sg
44471;;учился;УЧИТЬСЯ;V;ipf praet sg indic m -;;;ещё в школе учился.   А-а;.;я;с;л;и;ч;Я;УЧИТЬСЯ.;V;ipf praet sg indic m -
44472;;;;;;;;;;;;;;;;;;
44473;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44474;;А-а;А-А;INTJ;_;;;учился.   А-а .  А-а;а;-;А;;;;А;А-А;INTJ;_
44475;;.;.;PUNCT;SENT;;;  А-а .  А-а .;.;;;;;;.;.;SENT;SENT
44476;;;;;;;;;;;;;;;;;;
44477;;А-а;А-А;INTJ;_;;;А-а .  А-а .  Это;а;-;А;;;;А;А-А;INTJ;_
44478;;.;.;PUNCT;SENT;;;.  А-а .  Это еще;.;;;;;;.;.;SENT;SENT
44479;;;;;;;;;;;;;;;;;;
44480;;Это;ЭТО;S;n - nom sg;;;А-а .  Это еще мм да;о;т;Э;;;;О;ЭТО;S;n - nom sg
44481;;еще;ЕЩЕ;ADV;-;;;.  Это еще мм да .;е;щ;е;;;;Е;ЕЩЕ;ADV;-
44482;;мм;ММ;INTJ;_;;; Это еще мм да . ;м;м;;;;;М;ММ;INTJ;_
44483;;да;ДА;INTJ;INTJ;;;Это еще мм да .  Папа;а;д;;;;;А;ДА;CONJ;CONJ
44484;;.;.;PUNCT;SENT;;;еще мм да .  Папа еще;.;;;;;;.;.;SENT;SENT
44485;;;;;;;;;;;;;;;;;;
44486;;Папа;ПАПА;S;m anim nom sg;;;да .  Папа еще , наверное;а;п;а;П;;;А;ПАПА;S;m anim nom sg
44487;;еще;ЕЩЕ;ADV;-;;;.  Папа еще , наверное ,;е;щ;е;;;;Е;ЕЩЕ;ADV;-
44488;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44489;;наверное;НАВЕРНОЕ;ADV;-;;;Папа еще , наверное , там получается;е;о;н;р;е;в;Е;НАВЕРНОЕ;ADV;-
44490;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44491;;там;ТАМ;ADVPRO;-;;;, наверное , там получается жил с;м;а;т;;;;М;ТАМ;ADV;-
44492;;получается;ПОЛУЧАТЬСЯ;V;ipf praes sg indic - 3p;;;наверное , там получается жил с вами;я;с;т;е;а;ч;Я;ПОЛУЧАТЬСЯ;V;ipf praes sg indic - 3p
44493;;жил;ЖИТЬ;V;ipf praet sg indic m -;;;, там получается жил с вами тогда.;л;и;ж;;;;Ь;ЖИТЬ;V;ipf praet sg indic m -
44494;;с;С;PR;PR;;;там получается жил с вами тогда. ;с;;;;;;С;С;PR;PR
44495;;вами;ВЫ;SPRO;pl 2p - ins;;;получается жил с вами тогда.  ;и;м;а;в;;;Ы;ВЫ;SPRO;pl 2p - ins
44496;;тогда;ТОГДА;ADVPRO;-;;;жил с вами тогда.   Да;.;а;д;г;о;т;А;ТОГДА.;ADV;-
44497;;;;;;;;;;;;;;;;;;
44498;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44499;;Да;ДА;PART;PART;;;тогда.   Да .  Да;а;Д;;;;;А;ДА;PART;PART
44500;;.;.;PUNCT;SENT;;;  Да .  Да .;.;;;;;;.;.;SENT;SENT
44501;;;;;;;;;;;;;;;;;;
44502;;Да;ДА;PART;PART;;;Да .  Да .  Да.;а;Д;;;;;А;ДА;PART;PART
44503;;.;.;PUNCT;SENT;;;.  Да .  Да. Подожди;.;;;;;;.;.;SENT;SENT
44504;;;;;;;;;;;;;;;;;;
44505;;Да;ДА;PART;;;;Да .  Да. Подожди , а;.;а;Д;;;;А;ДА.;PART;
44506;;;;;;;;;;;;;;;;;;
44507;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44508;;Подожди;ПОДОЖДАТЬ;V;pf - sg imper - 2p;;;.  Да. Подожди , а с-с-с-сколько;и;д;ж;о;д;о;Ь;ПОДОЖДАТЬ;V;pf - sg imper - 2p
44509;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44510;"<class=""note"">заикается</span>";;;;;;;;;;;;;;;;;
44511;;а;А;CONJ;;;;Да. Подожди , а с-с-с-сколько у них;а;;;;;;А;А;CONJ;
44512;;с-с-с-сколько;СКОЛЬКО;ADV;-;;;Подожди , а с-с-с-сколько у них разница;о;к;ь;л;о;к;О;СКОЛЬКО;ADV;-
44513;;у;У;PR;PR;;;, а с-с-с-сколько у них разница ?;у;;;;;;У;У;PR;PR
44514;;них;ОНИ;SPRO;pl - - acc;;;а с-с-с-сколько у них разница ? Семь;х;и;н;;;;И;ОНИ;SPRO;pl - - loc
44515;;разница;РАЗНИЦА;S;f inan nom sg;;;с-с-с-сколько у них разница ? Семь лет.;а;ц;и;н;з;а;А;РАЗНИЦА;S;f inan nom sg
44516;;?;?;PUNCT;;;;;?;;;;;;?;?;?;
44517;;;;;;;;;;;;;;;;;;
44518;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44519;;Семь;СЕМЬ;NUM;acc - -;;;них разница ? Семь лет.  ;ь;м;е;С;;;Ь;СЕМЬ;NUM;acc - -
44520;;лет;ГОД;S;m inan gen pl;;;разница ? Семь лет.   Семь;.;т;е;л;;;Д;ГОД.;S;m inan gen pl
44521;;;;;;;;;;;;;;;;;;
44522;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44523;;Семь;СЕМЬ;NUM;acc - -;;;лет.   Семь лет ? Как;ь;м;е;С;;;Ь;СЕМЬ;NUM;acc - -
44524;;лет;ГОД;S;m inan gen pl;;;  Семь лет ? Как у;т;е;л;;;;Д;ГОД;S;m inan gen pl
44525;;?;?;PUNCT;;;;;?;;;;;;?;?;?;
44526;;;;;;;;;;;;;;;;;;
44527;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44528;;Как;КАК;CONJ;CONJ;;;Семь лет ? Как у вас. ;к;а;К;;;;К;КАК;CONJ;CONJ
44529;;у;У;PR;PR;;;лет ? Как у вас.  ;у;;;;;;У;У;PR;PR
44530;;вас;ВЫ;SPRO;pl 2p - loc;;;? Как у вас.   А;.;с;а;в;;;Ы;ВЫ.;SPRO;pl 2p - loc
44531;;;;;;;;;;;;;;;;;;
44532;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44533;;А-а;А-А;INTJ;INTJ;;;вас.   А - а .;А;;;;;;А;А;S;#ИМЯ?
44534;;.;.;PUNCT;SENT;;;А - а .  Ну ,;.;;;;;;.;.;SENT;SENT
44535;;;;;;;;;;;;;;;;;;
44536;;Ну;НУ;PART;PART;;;а .  Ну , да ,;у;Н;;;;;У;НУ;PART;PART
44537;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44538;;да;ДА;INTJ;INTJ;;; Ну , да , да .;а;д;;;;;А;ДА;PART;PART
44539;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44540;;да;ДА;INTJ;INTJ;;;, да , да .  Тогда;а;д;;;;;А;ДА;PART;PART
44541;;.;.;PUNCT;SENT;;;да , да .  Тогда получа;.;;;;;;.;.;SENT;SENT
44542;;;;;;;;;;;;;;;;;;
44543;;Тогда;ТОГДА;ADVPRO;-;;;да .  Тогда получа … ;а;д;г;о;Т;;А;ТОГДА;ADV;-
44544;;получа;ПОЛУЧ;S;m inan gen sg;distort;;.  Тогда получа …  Да;а;ч;у;л;о;п;Ч;ПОЛУЧ;S;m inan gen sg
44545;;…;…;PUNCT;SENT;;; Тогда получа …  Да .;…;;;;;;…;…;SENT;SENT
44546;;;;;;;;;;;;;;;;;;
44547;;Да;ДА;INTJ;INTJ;;;получа …  Да . Подожди ;а;Д;;;;;А;ДА;PART;PART
44548;;.;.;PUNCT;;;;…  Да . Подожди  ,;.;;;;;;.;.;SENT;
44549;;;;;;;;;;;;;;;;;;
44550;"<distinct form=""поджди"">";;;;;;;;;;;;;;;;;
44551;;Подожди;ПОДОЖДАТЬ;V;pf - sg imper - 2p;;; Да . Подожди  , но;и;д;ж;о;д;о;Ь;ПОДОЖДАТЬ;V;pf - sg imper - 2p
44552;</distinct>;;;;;;;;;;;;;;;;;
44553;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44554;;но;НО;CONJ;CONJ;;;Подожди  , но у нас же;о;н;;;;;О;НО;CONJ;CONJ
44555;;у;У;PR;PR;;; , но у нас же восемь;у;;;;;;У;У;PR;PR
44556;;нас;МЫ;SPRO;pl 1p - loc;;;, но у нас же восемь .;с;а;н;;;;Ы;МЫ;SPRO;pl 1p - loc
44557;;же;ЖЕ;PART;PART;;;но у нас же восемь . ;е;ж;;;;;Е;ЖЕ;PART;PART
44558;;восемь;ВОСЕМЬ;NUM;acc - -;;;у нас же восемь .  Всё-таки;ь;м;е;с;о;в;Ь;ВОСЕМЬ;NUM;acc - -
44559;;.;.;PUNCT;SENT;;;нас же восемь .  Всё-таки мне;.;;;;;;.;.;SENT;SENT
44560;;;;;;;;;;;;;;;;;;
44561;;Всё-таки;ВСЕ-ТАКИ;PART;PART;;;восемь .  Всё-таки мне  сейчас;и;к;а;т;-;ё;И;ВСЕ-ТАКИ;PART;PART
44562;;мне;Я;SPRO;sg 1p - loc;;;.  Всё-таки мне  сейчас ;е;н;м;;;;Я;Я;SPRO;sg 1p - loc
44563;"<distinct form=""счас"">";;;;;;;;;;;;;;;;;
44564;;сейчас;СЕЙЧАС;ADV;-;;;Всё-таки мне  сейчас   восемнадцать;с;а;ч;й;е;с;С;СЕЙЧАС;ADV;-
44565;</distinct>;;;;;;;;;;;;;;;;;
44566;"<distinct form=""всемнацать"">";;;;;;;;;;;;;;;;;
44567;;восемнадцать;ВОСЕМНАДЦАТЬ;NUM;acc - -;;;сейчас   восемнадцать  , а;ь;т;а;ц;д;а;Ь;ВОСЕМНАДЦАТЬ;NUM;acc - -
44568;</distinct>;;;;;;;;;;;;;;;;;
44569;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44570;;а;А;CONJ;CONJ;;;восемнадцать  , а ему  десять;а;;;;;;А;А;CONJ;CONJ
44571;;ему;ОН;SPRO;sg 3p m dat;;; , а ему  десять ;у;м;е;;;;Н;ОН;SPRO;sg 3p m dat
44572;"<distinct form=""десть"">";;;;;;;;;;;;;;;;;
44573;;десять;ДЕСЯТЬ;NUM;acc - -;;;а ему  десять  . Ну;ь;т;я;с;е;д;Ь;ДЕСЯТЬ;NUM;acc - -
44574;</distinct>;;;;;;;;;;;;;;;;;
44575;;.;.;PUNCT;;;; десять  . Ну , да;.;;;;;;.;.;>;
44576;;;;;;;;;;;;;;;;;;
44577;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44578;;Ну;НУ;PART;PART;;;десять  . Ну , да ,;у;Н;;;;;У;НУ;PART;PART
44579;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44580;;да;ДА;INTJ;INTJ;;;. Ну , да , у вас;а;д;;;;;А;ДА;CONJ;CONJ
44581;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44582;;у;У;PR;PR;;;, да , у вас восемь. ;у;;;;;;У;У;PR;PR
44583;;вас;ВЫ;SPRO;pl 2p - loc;;;да , у вас восемь.  ;с;а;в;;;;Ы;ВЫ;SPRO;pl 2p - loc
44584;;восемь;ВОСЕМЬ;NUM;acc - -;;;, у вас восемь.   Ну;.;ь;м;е;с;о;Ь;ВОСЕМЬ.;NUM;acc - -
44585;;;;;;;;;;;;;;;;;;
44586;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44587;;Ну;НУ;PART;PART;;;восемь.   Ну , да ,;у;Н;;;;;У;НУ;PART;PART
44588;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44589;;да;ДА;INTJ;INTJ;;; Ну , да , у нас;а;д;;;;;А;ДА;CONJ;CONJ
44590;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44591;;у;У;PR;PR;;;, да , у нас больше .;у;;;;;;У;У;PR;PR
44592;;нас;МЫ;SPRO;pl 1p - loc;;;да , у нас больше . ;с;а;н;;;;Ы;МЫ;SPRO;pl 1p - loc
44593;;больше;БОЛЬШЕ;ADV;-;;;, у нас больше .  А;е;ш;ь;л;о;б;Е;БОЛЬШЕ;ADV;-
44594;;.;.;PUNCT;SENT;;;у нас больше .  А у;.;;;;;;.;.;SENT;SENT
44595;;;;;;;;;;;;;;;;;;
44596;;А;А;CONJ;CONJ;;;больше .  А у … Чуть-чуть.;А;;;;;;А;А;CONJ;CONJ
44597;;у;У;PR;PR;;;.  А у … Чуть-чуть. ;у;;;;;;У;У;PR;PR
44598;;…;…;PUNCT;;;;;…;;;;;;…;…;…;
44599;;;;;;;;;;;;;;;;;;
44600;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44601;;Чуть-чуть;ЧУТЬ-ЧУТЬ;ADV;-;;;А у … Чуть-чуть.   Дианы;.;ь;т;у;ч;-;Ь;ЧУТЬ-ЧУТЬ.;ADV;-
44602;;;;;;;;;;;;;;;;;;
44603;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44604;;Дианы;ДИАНА;S;f anim gen sg;;;Чуть-чуть.   Дианы с Илюхой ?;ы;н;а;и;Д;;А;ДИАНА;S;f anim gen sg
44605;;с;С;PR;PR;;;  Дианы с Илюхой ? А;с;;;;;;С;С;PR;PR
44606;;Илюхой;ИЛЮХА;S;m anim ins sg;;; Дианы с Илюхой ? А ?;й;о;х;ю;л;И;А;ИЛЮХА;S;m anim ins sg
